standardized_smiles,rmsd,title_vina,Original_SMILES_vina,score_vina,title_glide,Original_SMILES_glide,score_glide,PharmFit_score,Total_RSA,Side_chain_RSA
CC(=O)N1CCc2c([nH]c3ccccc23)C12C(=O)N(C)c1ccccc12,0.7065233177054661,HIT104929873.pdbqt,CC(=O)N1CCc2c([nH]c3ccccc23)C12C(=O)N(C)c1ccccc12,-8.5,ligprep_chemdiv-stock1_04_414266_split-10_4.sdf:13547,CC(=O)N1CCc2c([nH]c3ccccc23)[C@@]12C(=O)N(C)c1ccccc12,-6.31965,0.583035,0.3306807391984047,0.0508324080362533
COc1cc(OC)cc(C(=O)Nn2c(-c3ccc(F)cc3)nc3ccccc3c2=O)c1,1.361605223564711,HIT107149667.pdbqt,COc1cc(OC)cc(C(=O)Nn2c(-c3ccc(F)cc3)nc3ccccc3c2=O)c1,-8.2,ligprep_chemdiv-stock1_01_400000_split-10_1.sdf:25887,COc1cc(OC)cc(C(=O)Nn2c(-c3ccc(F)cc3)nc3ccccc3c2=O)c1,-6.16212,0.583026,0.3244369773576039,0.0465120106597419
COc1ccc(-c2noc(C3CCCN3C(=O)c3ccccc3OC)n2)cc1OC,2.306038732111845,HIT211723590.pdbqt,COc1ccc(-c2noc([C@@H]3CCCN3C(=O)c3ccccc3OC)n2)cc1OC,-7.7,ligprep_chemdiv-stock1_03_400000_split-10_7.sdf:28836,COc1ccc(-c2noc([C@@H]3CCCN3C(=O)c3ccccc3OC)n2)cc1OC,-5.90155,0.582892,0.3309772746602889,0.0498782263928988
Cc1ccc(-c2noc(-c3cccnc3NC(C)c3ccc(C)cc3)n2)cc1,1.5251862194265238,HIT105213719.pdbqt,Cc1ccc(-c2noc(-c3cccnc3NC(C)c3ccc(C)cc3)n2)cc1,-8.5,ligprep_chemdiv-stock1_02_400000_split-10_0.sdf:32259,Cc1ccc(-c2noc(-c3cccnc3N[C@H](C)c3ccc(C)cc3)n2)cc1,-6.10443,0.582765,0.3035079644277101,0.0382914073098856
Cc1cc(NC(C)c2ccccc2)n2nc(-c3ccccc3)c(C)c2n1,1.6246189393445218,HIT105218255.pdbqt,Cc1cc(NC(C)c2ccccc2)n2nc(-c3ccccc3)c(C)c2n1,-7.7,ligprep_chemdiv-stock1_02_400000_split-10_1.sdf:3552,Cc1cc(N[C@H](C)c2ccccc2)n2nc(-c3ccccc3)c(C)c2n1,-6.0835,0.582554,0.34135636286087,0.0609348710628279
Cc1cc(F)ccc1Nc1c(C(=O)N2CCOCC2)cnc2ccc(F)cc12,2.2804827729013866,HIT102603182.pdbqt,Cc1cc(F)ccc1Nc1c(C(=O)N2CCOCC2)cnc2ccc(F)cc12,-8.1,ligprep_chemdiv-stock1_02_400000_split-10_4.sdf:3444,Cc1cc(F)ccc1Nc1c(C(=O)N2CCOCC2)cnc2ccc(F)cc12,-6.23404,0.582512,0.3323535779879673,0.0568841583671869
Cc1nn(-c2cc(N3CCCCC3)ncn2)c(C)c1CCC(=O)Nc1ccccc1F,1.4042574187322343,HIT105393252.pdbqt,Cc1nn(-c2cc(N3CCCCC3)ncn2)c(C)c1CCC(=O)Nc1ccccc1F,-7.9,ligprep_chemdiv-stock1_02_400000_split-10_5.sdf:31076,Cc1nn(-c2cc(N3CCCCC3)ncn2)c(C)c1CCC(=O)Nc1ccccc1F,-6.21107,0.582297,0.3163403709272525,0.0391314031876564
Cn1cc(C(=O)Nc2cccc3ccccc23)c2nn(-c3ccccc3)c(=O)c-2c1,0.646702626663395,HIT103697436.pdbqt,Cn1cc(C(=O)Nc2cccc3ccccc23)c2nn(-c3ccccc3)c(=O)c-2c1,-7.9,ligprep_chemdiv-stock1_02_400000_split-10_5.sdf:27270,Cn1cc(C(=O)Nc2cccc3ccccc23)c2nn(-c3ccccc3)c(=O)c-2c1,-6.16877,0.582188,0.3327997003332405,0.0574089453342618
Cc1ccc(C2=CC(c3cccc(F)c3)n3nnnc3N2)cc1,1.8043319418892243,HIT100704316.pdbqt,Cc1ccc(C2=CC(c3cccc(F)c3)n3nnnc3N2)cc1,-7.7,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:24028,Cc1ccc(C2=C[C@H](c3cccc(F)c3)n3nnnc3N2)cc1,-7.73924,0.581957,0.31210713479495,0.0382914073098856
Cc1ccc([N+](=O)[O-])cc1N1C(=O)C(=Cc2ccccc2)N=C1c1ccccc1,0.8338603763468906,HIT211336598.pdbqt,Cc1ccc([N+](=O)[O-])cc1N1C(=O)/C(=C\c2ccccc2)N=C1c1ccccc1,-7.9,ligprep_chemdiv-stock1_01_400000_split-10_0.sdf:34612,Cc1ccc([N+](=O)[O-])cc1N1C(=O)/C(=C\c2ccccc2)N=C1c1ccccc1,-6.04297,0.581953,0.3031153355046254,0.0404820372456357
CC(=O)N1c2ccccc2N2C(c3c(C)cc(C)cc3C)=NON12,0.7000869883450195,HIT103176108.pdbqt,CC(=O)N1c2ccccc2N2C(c3c(C)cc(C)cc3C)=NON12,-7.7,ligprep_chemdiv-stock1_01_400000_split-10_1.sdf:2420,CC(=O)N1c2ccccc2N2C(c3c(C)cc(C)cc3C)=NON12,-6.5305,0.58152,0.3239736534165585,0.0446207197139373
O=C(CSc1nc2cc3c(cc2c(=O)n1Cc1ccc(C(=O)N2CCN(c4ccccc4)CC2)cc1)OCO3)NC1CCCCC1,0.8962534117332427,HIT106580376.pdbqt,O=C(CSc1nc2cc3c(cc2c(=O)n1Cc1ccc(C(=O)N2CCN(c4ccccc4)CC2)cc1)OCO3)NC1CCCCC1,-8.1,ligprep_chemdiv-stock1_03_400000_split-10_2.sdf:31126,O=C(CSc1nc2cc3c(cc2c(=O)n1Cc1ccc(C(=O)N2CCN(c4ccccc4)CC2)cc1)OCO3)NC1CCCCC1,-6.43489,0.581279,0.3113165571523042,0.0382914073098856
CCc1ccc2c(c1)c(-c1ccc(Cl)cc1)c(C(=O)Nc1ccccc1Cl)n2C,0.6160207917449445,HIT100919977.pdbqt,CCc1ccc2c(c1)c(-c1ccc(Cl)cc1)c(C(=O)Nc1ccccc1Cl)n2C,-8.1,ligprep_chemdiv-stock1_04_414266_split-10_9.sdf:5407,CCc1ccc2c(c1)c(-c1ccc(Cl)cc1)c(C(=O)Nc1ccccc1Cl)n2C,-6.32638,0.581227,0.3212436704313383,0.0442597291165656
O=C(CSC1=NC2(CCCCC2)N=C1c1ccccc1)Nc1cccc(Cl)c1Cl,1.655210075113917,HIT106558058.pdbqt,O=C(CSC1=NC2(CCCCC2)N=C1c1ccccc1)Nc1cccc(Cl)c1Cl,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_7.sdf:22509,O=C(CSC1=NC2(CCCCC2)N=C1c1ccccc1)Nc1cccc(Cl)c1Cl,-6.02931,0.580852,0.3271533664811324,0.0479346421814626
O=C(Cn1cc(S(=O)(=O)Cc2ccccc2F)c2ccccc21)Nc1ccccc1,1.3698884241669715,HIT101061284.pdbqt,O=C(Cn1cc(S(=O)(=O)Cc2ccccc2F)c2ccccc21)Nc1ccccc1,-7.7,ligprep_chemdiv-stock1_02_400000_split-10_3.sdf:7801,O=C(Cn1cc(S(=O)(=O)Cc2ccccc2F)c2ccccc21)Nc1ccccc1,-6.65549,0.580464,0.328409423242416,0.0484987450220473
CCn1cnnc1-c1nn(C)c2c1CN(C(=O)c1ccc3ncccc3c1)CC2,1.687697437134496,HIT104670422.pdbqt,CCn1cnnc1-c1nn(C)c2c1CN(C(=O)c1ccc3ncccc3c1)CC2,-7.7,ligprep_chemdiv-stock1_03_400000_split-10_8.sdf:5747,CCn1cnnc1-c1nn(C)c2c1CN(C(=O)c1ccc3ncccc3c1)CC2,-5.86562,0.580406,0.3033399294116858,0.0410941852419671
COc1cc(OC)cc(C2=NC3(CCCCC3)N(C(=O)c3cc(OC)c(OC)c(OC)c3)C2=S)c1,1.7142583558412163,HIT100736905.pdbqt,COc1cc(OC)cc(C2=NC3(CCCCC3)N(C(=O)c3cc(OC)c(OC)c(OC)c3)C2=S)c1,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_7.sdf:22829,COc1cc(OC)cc(C2=NC3(CCCCC3)N(C(=O)c3cc(OC)c(OC)c(OC)c3)C2=S)c1,-5.86799,0.580399,0.3182292216052488,0.0445467268230527
COc1cccc(-c2coc3c(C)c4oc(=O)c5c(c4cc23)CCCCC5)c1,0.5179671773246973,HIT102237666.pdbqt,COc1cccc(-c2coc3c(C)c4oc(=O)c5c(c4cc23)CCCCC5)c1,-8.0,ligprep_chemdiv-stock1_01_400000_split-10_2.sdf:37913,COc1cccc(-c2coc3c(C)c4oc(=O)c5c(c4cc23)CCCCC5)c1,-5.91559,0.580364,0.3126940722216115,0.0408983672987065
Cn1ncc(N2CCCC(C(=O)Nc3ccc4c(c3)OCCO4)C2)cc1=O,1.956274600981276,HIT107699219.pdbqt,Cn1ncc(N2CCCC(C(=O)Nc3ccc4c(c3)OCCO4)C2)cc1=O,-7.7,ligprep_chemdiv-stock1_04_414266_split-10_0.sdf:19867,Cn1ncc(N2CCC[C@H](C(=O)Nc3ccc4c(c3)OCCO4)C2)cc1=O,-5.89273,0.580118,0.3160395285946258,0.0421091713121297
CSc1nn(CC(=O)Nc2ccc(C)c(F)c2)c(N)c1-c1nc(-c2ccc(Cl)cc2)no1,0.394682092401593,HIT102380607.pdbqt,CSc1nn(CC(=O)Nc2ccc(C)c(F)c2)c(N)c1-c1nc(-c2ccc(Cl)cc2)no1,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_4.sdf:2519,CSc1nn(CC(=O)Nc2ccc(C)c(F)c2)c(N)c1-c1nc(-c2ccc(Cl)cc2)no1,-6.08331,0.579939,0.3294577960042968,0.0480631940077308
O=C(CN1N=NC2C(=O)N(c3ccc(F)cc3)C(=O)C21)Nc1cccc(F)c1,1.308575400278596,HIT105146062.pdbqt,O=C(CN1N=NC2C(=O)N(c3ccc(F)cc3)C(=O)C21)Nc1cccc(F)c1,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_7.sdf:39916,O=C(CN1N=N[C@H]2C(=O)N(c3ccc(F)cc3)C(=O)[C@H]21)Nc1cccc(F)c1,-5.91403,0.579769,0.3248427762202314,0.0528500779463654
O=c1c2cnn(-c3ccccc3)c2nc(-c2ccccc2F)n1-c1ccc(Cl)cc1,0.942457483921689,HIT102140154.pdbqt,O=c1c2cnn(-c3ccccc3)c2nc(-c2ccccc2F)n1-c1ccc(Cl)cc1,-8.2,ligprep_chemdiv-stock1_01_400000_split-10_1.sdf:35360,O=c1c2cnn(-c3ccccc3)c2nc(-c2ccccc2F)n1-c1ccc(Cl)cc1,-6.49704,0.579361,0.3020135233335692,0.0414877646264675
COc1ccc(-c2nc(C)c(CCNS(=O)(=O)c3ccccc3F)s2)cc1,1.3879298225134526,HIT105285939.pdbqt,COc1ccc(-c2nc(C)c(CCNS(=O)(=O)c3ccccc3F)s2)cc1,-7.9,ligprep_chemdiv-stock1_02_400000_split-10_9.sdf:10501,COc1ccc(-c2nc(C)c(CCNS(=O)(=O)c3ccccc3F)s2)cc1,-6.1769,0.578496,0.3046118915743279,0.0382914073098856
Cc1ccc(NC(=O)C2CCCN(c3nc4cccnc4n(Cc4ccccc4)c3=O)C2)cc1F,2.118336667967852,HIT106105303.pdbqt,Cc1ccc(NC(=O)C2CCCN(c3nc4cccnc4n(Cc4ccccc4)c3=O)C2)cc1F,-8.0,ligprep_chemdiv-stock1_02_400000_split-10_5.sdf:33095,Cc1ccc(NC(=O)[C@@H]2CCCN(c3nc4cccnc4n(Cc4ccccc4)c3=O)C2)cc1F,-6.09357,0.578238,0.3224168007954691,0.0445570705147443
Cc1nc(C)c(C(=O)N2CCC3(CC2)C(=O)N(c2cccc(F)c2)C3c2ccccc2)s1,2.366008285726193,HIT103323774.pdbqt,Cc1nc(C)c(C(=O)N2CCC3(CC2)C(=O)N(c2cccc(F)c2)C3c2ccccc2)s1,-7.7,ligprep_chemdiv-stock1_03_400000_split-10_8.sdf:14059,Cc1nc(C)c(C(=O)N2CCC3(CC2)C(=O)N(c2cccc(F)c2)[C@H]3c2ccccc2)s1,-6.17782,0.578025,0.3334222734497818,0.0537228841477162
Cc1ccc(CNC(=O)c2ccc(-n3c(-c4ccc(F)cc4)cc4c3CCCCC4)cc2)o1,0.5722188877121636,HIT102561831.pdbqt,Cc1ccc(CNC(=O)c2ccc(-n3c(-c4ccc(F)cc4)cc4c3CCCCC4)cc2)o1,-7.8,ligprep_chemdiv-stock1_03_400000_split-10_4.sdf:2216,Cc1ccc(CNC(=O)c2ccc(-n3c(-c4ccc(F)cc4)cc4c3CCCCC4)cc2)o1,-5.98217,0.577775,0.338579060060562,0.0598993902783205
CCC(=O)N(CCC(c1ccc2c(c1)OCO2)c1ccccc1OC)Cc1ccc2c(c1)OCO2,2.3254639110754405,HIT101071677.pdbqt,CCC(=O)N(CCC(c1ccc2c(c1)OCO2)c1ccccc1OC)Cc1ccc2c(c1)OCO2,-7.7,ligprep_chemdiv-stock1_01_400000_split-10_1.sdf:24113,CCC(=O)N(CC[C@@H](c1ccc2c(c1)OCO2)c1ccccc1OC)Cc1ccc2c(c1)OCO2,-6.29559,0.577482,0.315616717082686,0.0429534844946257
COc1ccc(-c2nc3nc(C)c(CC(=O)Nc4ccc(Cl)cc4)c(C)n3n2)cc1,2.4541283825423643,HIT105438153.pdbqt,COc1ccc(-c2nc3nc(C)c(CC(=O)Nc4ccc(Cl)cc4)c(C)n3n2)cc1,-8.1,ligprep_chemdiv-stock1_02_400000_split-10_1.sdf:16934,COc1ccc(-c2nc3nc(C)c(CC(=O)Nc4ccc(Cl)cc4)c(C)n3n2)cc1,-6.01105,0.577404,0.3299756794198573,0.0488359222512276
O=C(CC(c1ccc(F)cc1)N1Cc2ccccc2C1=O)Nc1ccc(F)cc1,2.39008055945603,HIT104120835.pdbqt,O=C(CC(c1ccc(F)cc1)N1Cc2ccccc2C1=O)Nc1ccc(F)cc1,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_3.sdf:16888,O=C(C[C@@H](c1ccc(F)cc1)N1Cc2ccccc2C1=O)Nc1ccc(F)cc1,-6.28747,0.577182,0.322869872632258,0.0461957707761437
Cc1nc(Nc2ccc3c(c2)OCCO3)nc(Nc2ccc3c(c2)OCCO3)c1[N+](=O)[O-],0.9267737647006942,HIT100815340.pdbqt,Cc1nc(Nc2ccc3c(c2)OCCO3)nc(Nc2ccc3c(c2)OCCO3)c1[N+](=O)[O-],-7.7,ligprep_chemdiv-stock1_01_400000_split-10_6.sdf:1822,Cc1nc(Nc2ccc3c(c2)OCCO3)nc(Nc2ccc3c(c2)OCCO3)c1[N+](=O)[O-],-6.1957,0.57697,0.3084493075533115,0.0490422803295739
COc1ccc(-c2nc(CCNS(=O)(=O)c3ccccc3)n[nH]2)cc1,0.2636837219094129,HIT107256032.pdbqt,COc1ccc(-c2nc(CCNS(=O)(=O)c3ccccc3)n[nH]2)cc1,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_8.sdf:23489,COc1ccc(-c2nc(CCNS(=O)(=O)c3ccccc3)n[nH]2)cc1,-6.0079,0.576705,0.3074827577885137,0.0386925144465036
O=C(CCc1nnc2n(Cc3ccccc3)c(=O)c3ccccc3n12)NCCN1CCN(c2cccc(Cl)c2)CC1,1.281266786350477,HIT101733889.pdbqt,O=C(CCc1nnc2n(Cc3ccccc3)c(=O)c3ccccc3n12)NCCN1CCN(c2cccc(Cl)c2)CC1,-8.0,ligprep_chemdiv-stock1_01_400000_split-10_9.sdf:4116,O=C(CCc1nnc2n(Cc3ccccc3)c(=O)c3ccccc3n12)NCCN1CCN(c2cccc(Cl)c2)CC1,-6.05465,0.576635,0.3190578851347401,0.0461088233069669
Cc1n[nH]c(-n2ccc3nc4ccn(-c5ccccc5)c(=O)c4cc3c2=O)n1,0.709721369120104,HIT106675961.pdbqt,Cc1n[nH]c(-n2ccc3nc4ccn(-c5ccccc5)c(=O)c4cc3c2=O)n1,-7.9,ligprep_chemdiv-stock1_04_414266_split-10_4.sdf:5203,Cc1n[nH]c(-n2ccc3nc4ccn(-c5ccccc5)c(=O)c4cc3c2=O)n1,-6.11908,0.57656,0.3426294778355787,0.0625110260404975
Cc1cccc(NC(=O)Cc2c(C)nc3nc(C4CCCCC4)nn3c2C)c1C,2.4746841236951767,HIT102241726.pdbqt,Cc1cccc(NC(=O)Cc2c(C)nc3nc(C4CCCCC4)nn3c2C)c1C,-8.1,ligprep_chemdiv-stock1_02_400000_split-10_1.sdf:17171,Cc1cccc(NC(=O)Cc2c(C)nc3nc(C4CCCCC4)nn3c2C)c1C,-5.92092,0.575996,0.3197615258867382,0.0465941554005364
COc1ccc(C)cc1NC1=C(Sc2ccc(NC(=O)C3CCCC3)cc2)C(=O)N(c2ccccc2)C1=O,0.8368723695371563,HIT103383230.pdbqt,COc1ccc(C)cc1NC1=C(Sc2ccc(NC(=O)C3CCCC3)cc2)C(=O)N(c2ccccc2)C1=O,-8.6,ligprep_chemdiv-stock1_04_414266_split-10_3.sdf:37522,COc1ccc(C)cc1NC1=C(Sc2ccc(NC(=O)C3CCCC3)cc2)C(=O)N(c2ccccc2)C1=O,-6.20662,0.575797,0.3101132993679031,0.0382914073098856
COc1ccc(NC(=O)CSc2nc3[nH]ncc3c(=O)n2-c2cccc3ccccc23)cc1OC,2.2284004348410984,HIT102597688.pdbqt,COc1ccc(NC(=O)CSc2nc3[nH]ncc3c(=O)n2-c2cccc3ccccc23)cc1OC,-7.7,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:3770,COc1ccc(NC(=O)CSc2nc3[nH]ncc3c(=O)n2-c2cccc3ccccc23)cc1OC,-6.37879,0.575707,0.3158682436227674,0.038708837176074
Cc1nn(-c2ccc3nnc(C)n3n2)c2c1C(c1cccc(OCc3ccccc3Cl)c1)CC(=O)N2,2.182155869140016,HIT101288033.pdbqt,Cc1nn(-c2ccc3nnc(C)n3n2)c2c1C(c1cccc(OCc3ccccc3Cl)c1)CC(=O)N2,-8.9,ligprep_chemdiv-stock1_03_400000_split-10_2.sdf:12867,Cc1nn(-c2ccc3nnc(C)n3n2)c2c1[C@@H](c1cccc(OCc3ccccc3Cl)c1)CC(=O)N2,-5.89186,0.575248,0.3412789023508231,0.0643010532614717
Cc1ccc(C2=CC(c3cc(Cl)ccc3OC(F)F)n3ncnc3N2)cc1,1.4690547686636242,HIT107106255.pdbqt,Cc1ccc(C2=CC(c3cc(Cl)ccc3OC(F)F)n3ncnc3N2)cc1,-8.0,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:24781,Cc1ccc(C2=C[C@H](c3cc(Cl)ccc3OC(F)F)n3ncnc3N2)cc1,-7.37275,0.574554,0.3116030805779037,0.0382914073098856
CC(C)C(=O)N1CCc2c([nH]c3ccccc23)C12C(=O)N(C)c1ccccc12,2.4924427090421046,HIT100016598.pdbqt,CC(C)C(=O)N1CCc2c([nH]c3ccccc23)C12C(=O)N(C)c1ccccc12,-8.6,ligprep_chemdiv-stock1_04_414266_split-10_4.sdf:13555,CC(C)C(=O)N1CCc2c([nH]c3ccccc23)[C@]12C(=O)N(C)c1ccccc12,-6.53537,0.574484,0.3315179146729647,0.0516774806519593
Cc1nc(OCC(=O)Nc2ccc(F)cc2Cl)c2c(-c3ccccc3)noc2n1,1.8403067350215063,HIT107350424.pdbqt,Cc1nc(OCC(=O)Nc2ccc(F)cc2Cl)c2c(-c3ccccc3)noc2n1,-8.2,ligprep_chemdiv-stock1_03_400000_split-10_4.sdf:16937,Cc1nc(OCC(=O)Nc2ccc(F)cc2Cl)c2c(-c3ccccc3)noc2n1,-5.85214,0.574151,0.3176969229064978,0.0417240852965844
O=C1c2ccccc2C(Nc2ccc(F)cc2F)N1Cc1ccc2c(c1)OCO2,1.7434004584778249,HIT106692582.pdbqt,O=C1c2ccccc2C(Nc2ccc(F)cc2F)N1Cc1ccc2c(c1)OCO2,-8.1,ligprep_chemdiv-stock1_01_400000_split-10_8.sdf:6530,O=C1c2ccccc2[C@H](Nc2ccc(F)cc2F)N1Cc1ccc2c(c1)OCO2,-6.29128,0.574094,0.3082244701835936,0.0382914073098856
CC(C)CN1C(=O)C(Nc2ccccc2)=C(Sc2ccc(NC(=O)c3ccc4c(c3)OCO4)cc2)C1=O,1.2909630859126806,HIT101516844.pdbqt,CC(C)CN1C(=O)C(Nc2ccccc2)=C(Sc2ccc(NC(=O)c3ccc4c(c3)OCO4)cc2)C1=O,-8.5,ligprep_chemdiv-stock1_04_414266_split-10_3.sdf:35019,CC(C)CN1C(=O)C(Nc2ccccc2)=C(Sc2ccc(NC(=O)c3ccc4c(c3)OCO4)cc2)C1=O,-6.59487,0.573846,0.3021426402184077,0.0387827426726935
Cc1cc(NC(=O)c2sc3ccccc3c2Cl)cc(-c2nc3ncccc3o2)c1O,1.177025343963899,HIT106400123.pdbqt,Cc1cc(NC(=O)c2sc3ccccc3c2Cl)cc(-c2nc3ncccc3o2)c1O,-7.7,ligprep_chemdiv-stock1_01_400000_split-10_6.sdf:26605,Cc1cc(NC(=O)c2sc3ccccc3c2Cl)cc(-c2nc3ncccc3o2)c1O,-6.3541,0.573513,0.3296364023356875,0.0495438607659534
Cc1nc2ncccc2c(=O)n1-c1cccc(NC(=O)c2ccc(F)cc2)c1,0.7895972467928545,HIT102707196.pdbqt,Cc1nc2ncccc2c(=O)n1-c1cccc(NC(=O)c2ccc(F)cc2)c1,-8.6,ligprep_chemdiv-stock1_02_400000_split-10_4.sdf:26793,Cc1nc2ncccc2c(=O)n1-c1cccc(NC(=O)c2ccc(F)cc2)c1,-5.98715,0.573366,0.3315273638984091,0.0517077678720032
COc1cccc(C2=NC(=Cc3ccccc3OC)C(=O)N2c2cccc(Cl)c2C)c1,1.938232259293952,HIT211338345.pdbqt,COc1cccc(C2=N/C(=C\c3ccccc3OC)C(=O)N2c2cccc(Cl)c2C)c1,-7.7,ligprep_chemdiv-stock1_01_400000_split-10_1.sdf:2579,COc1cccc(C2=N/C(=C\c3ccccc3OC)C(=O)N2c2cccc(Cl)c2C)c1,-6.71955,0.57318,0.3190164856411456,0.0423572693408591
FC(F)Oc1ccccc1C1C=C(c2ccc(I)cc2)Nc2ncnn21,1.2880010046878545,HIT102745170.pdbqt,FC(F)Oc1ccccc1C1C=C(c2ccc(I)cc2)Nc2ncnn21,-8.4,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:24703,FC(F)Oc1ccccc1[C@H]1C=C(c2ccc(I)cc2)Nc2ncnn21,-7.33761,0.573071,0.3084396037167893,0.0382914073098856
Cc1nnc2c3ccccc3nc(Nc3cccc(C(F)(F)F)c3)n12,2.086103150853285,HIT102487560.pdbqt,Cc1nnc2c3ccccc3nc(Nc3cccc(C(F)(F)F)c3)n12,-8.0,ligprep_chemdiv-stock1_02_400000_split-10_3.sdf:23253,Cc1nnc2c3ccccc3nc(Nc3cccc(C(F)(F)F)c3)n12,-6.1903,0.572949,0.2997214482551931,0.0382914073098856
Cc1ccc(Cl)cc1NC(=O)c1cn(C)nc1C(=O)Nc1cc(Cl)ccc1C,0.5627360108053722,HIT105515841.pdbqt,Cc1ccc(Cl)cc1NC(=O)c1cn(C)nc1C(=O)Nc1cc(Cl)ccc1C,-7.7,ligprep_chemdiv-stock1_04_414266_split-10_7.sdf:32742,Cc1ccc(Cl)cc1NC(=O)c1cn(C)nc1C(=O)Nc1cc(Cl)ccc1C,-6.0068,0.572903,0.327486657355818,0.0465217606616864
Cc1ccc(C)c(NC(=O)N2CC(C)C(c3nc(-c4ccncc4)no3)C2)c1,0.9566786484648716,HIT211716590.pdbqt,Cc1ccc(C)c(NC(=O)N2C[C@H](C)[C@@H](c3nc(-c4ccncc4)no3)C2)c1,-8.1,ligprep_chemdiv-stock1_03_400000_split-10_7.sdf:19122,Cc1ccc(C)c(NC(=O)N2C[C@H](c3nc(-c4ccncc4)no3)[C@@H](C)C2)c1,-6.15198,0.572467,0.3201565904706744,0.0407315096297666
Cc1cccc(-c2nnc3c4ccc(Cl)cc4nc(N4CC(C)OC(C)C4)n23)c1,2.1920572539244403,HIT211525201.pdbqt,Cc1cccc(-c2nnc3c4ccc(Cl)cc4nc(N4CC(C)OC(C)C4)n23)c1,-8.0,ligprep_chemdiv-stock1_04_414266_split-10_2.sdf:31263,Cc1cccc(-c2nnc3c4ccc(Cl)cc4nc(N4C[C@@H](C)O[C@H](C)C4)n23)c1,-5.87888,0.572464,0.3377235570610098,0.0624670549208973
CC1SC2(C(=O)Nc3ccccc32)N(c2ccc3c(c2)oc2ccccc23)C1=O,0.4174950443645589,HIT104203050.pdbqt,CC1SC2(C(=O)Nc3ccccc32)N(c2ccc3c(c2)oc2ccccc23)C1=O,-8.6,ligprep_chemdiv-stock1_01_400000_split-10_5.sdf:14304,C[C@H]1S[C@]2(C(=O)Nc3ccccc32)N(c2ccc3c(c2)oc2ccccc23)C1=O,-5.90274,0.572434,0.2989228138345566,0.0393117035455836
Cc1nc2ncccc2c(=O)n1-c1cccc(NC(=O)c2ccc(Cl)cc2)c1,0.7751760470554887,HIT106010598.pdbqt,Cc1nc2ncccc2c(=O)n1-c1cccc(NC(=O)c2ccc(Cl)cc2)c1,-8.5,ligprep_chemdiv-stock1_02_400000_split-10_4.sdf:26795,Cc1nc2ncccc2c(=O)n1-c1cccc(NC(=O)c2ccc(Cl)cc2)c1,-5.94051,0.571665,0.3301712725086276,0.050851478881433
COc1ccc(N2CCN(C(=O)c3cccc(-n4cnc5cccnc54)c3)CC2)cc1,1.98911301897556,HIT105719444.pdbqt,COc1ccc(N2CCN(C(=O)c3cccc(-n4cnc5cccnc54)c3)CC2)cc1,-7.7,ligprep_chemdiv-stock1_02_400000_split-10_3.sdf:13935,COc1ccc(N2CCN(C(=O)c3cccc(-n4cnc5cccnc54)c3)CC2)cc1,-5.87868,0.571086,0.3192715223719168,0.045149769605908
O=C(c1ccc(F)c(F)c1)N1CC(c2n[nH]c(-c3ccncc3)n2)C2(CCC2)C1,2.2246269457116203,HIT101078893.pdbqt,O=C(c1ccc(F)c(F)c1)N1CC(c2n[nH]c(-c3ccncc3)n2)C2(CCC2)C1,-8.0,ligprep_chemdiv-stock1_04_414266_split-10_0.sdf:4819,O=C(c1ccc(F)c(F)c1)N1C[C@@H](c2n[nH]c(-c3ccncc3)n2)C2(CCC2)C1,-7.14548,0.570773,0.3244507780793146,0.043386919602464
Cc1cnc(C(=O)NC2CC3CCC(C2)N3C(=O)CC2CCCCC2)cn1,0.6870579801939184,HIT211744808.pdbqt,Cc1cnc(C(=O)NC2C[C@@H]3CC[C@H](C2)N3C(=O)CC2CCCCC2)cn1,-7.7,ligprep_chemdiv-stock1_04_414266_split-10_0.sdf:25370,Cc1cnc(C(=O)N[C@@H]2C[C@H]3CC[C@@H](C2)N3C(=O)CC2CCCCC2)cn1,-6.26112,0.570767,0.3242906492218355,0.0488972078711063
Cc1ccc(N2C(=O)C(Nc3ccccc3)=C(Sc3ccc(NC(=O)c4cccs4)cc3)C2=O)cc1,0.4506751564782189,HIT103973555.pdbqt,Cc1ccc(N2C(=O)C(Nc3ccccc3)=C(Sc3ccc(NC(=O)c4cccs4)cc3)C2=O)cc1,-8.3,ligprep_chemdiv-stock1_04_414266_split-10_3.sdf:34979,Cc1ccc(N2C(=O)C(Nc3ccccc3)=C(Sc3ccc(NC(=O)c4cccs4)cc3)C2=O)cc1,-6.54412,0.570688,0.3087328067623784,0.0405043699456518
