standardized_smiles,rmsd,title_vina,Original_SMILES_vina,score_vina,title_glide,Original_SMILES_glide,score_glide,PharmFit_score,Total_RSA,Side_chain_RSA,PAINS,clogP
Cc1cccc(CNC(=O)c2ccc3c(c2)NC(=O)C(=Cc2ccc(Cl)cc2)O3)c1,2.061502811057992,HIT211472473.pdbqt,Cc1cccc(CNC(=O)c2ccc3c(c2)NC(=O)/C(=C\c2ccc(Cl)cc2)O3)c1,-7.7,ligprep_chemdiv-stock1_02_400000_split-10_4.sdf:38429,Cc1cccc(CNC(=O)c2ccc3c(c2)NC(=O)/C(=C\c2ccc(Cl)cc2)O3)c1,-6.63645,0.85949,0.3185351846993404,0.048387153437313,False,4.950420000000004
Cc1ccc2c(c1)N(S(C)(=O)=O)CCC(C(=O)Nc1ccccc1Br)O2,0.5628577303505619,HIT105432716.pdbqt,Cc1ccc2c(c1)N(S(C)(=O)=O)CCC(C(=O)Nc1ccccc1Br)O2,-8.0,ligprep_chemdiv-stock1_03_400000_split-10_2.sdf:15124,Cc1ccc2c(c1)N(S(C)(=O)=O)CC[C@H](C(=O)Nc1ccccc1Br)O2,-5.89057,2.08355,0.3302685283926284,0.0489289204815085,False,3.313320000000002
Cc1cccc(-c2c3c(=O)n(C)c(=O)n(C)c3c3n2-c2ccccc2NC3c2ccco2)c1,0.6242943089941013,HIT102285018.pdbqt,Cc1cccc(-c2c3c(=O)n(C)c(=O)n(C)c3c3n2-c2ccccc2NC3c2ccco2)c1,-8.2,ligprep_chemdiv-stock1_02_400000_split-10_0.sdf:37111,Cc1cccc(-c2c3c(=O)n(C)c(=O)n(C)c3c3n2-c2ccccc2N[C@H]3c2ccco2)c1,-6.26076,2.72138,0.3448063948791645,0.0652061154097879,False,4.111220000000003
CC1=C(C(=O)Nc2cccc(C(F)(F)F)c2)C(c2ccc(O)c([N+](=O)[O-])c2)NC(=O)N1,2.487166790196843,HIT104511716.pdbqt,CC1=C(C(=O)Nc2cccc(C(F)(F)F)c2)C(c2ccc(O)c([N+](=O)[O-])c2)NC(=O)N1,-8.0,ligprep_chemdiv-stock1_04_414266_split-10_8.sdf:24560,CC1=C(C(=O)Nc2cccc(C(F)(F)F)c2)[C@H](c2ccc(O)c([N+](=O)[O-])c2)NC(=O)N1,-7.02197,1.12089,0.3102038858237433,0.0448077751660415,False,3.5858000000000017
Cc1ccc(NC(=O)C2CCN(C(=O)c3cc(-c4cccnc4)[nH]n3)CC2)c(C)c1,2.441746236678443,HIT105381637.pdbqt,Cc1ccc(NC(=O)C2CCN(C(=O)c3cc(-c4cccnc4)[nH]n3)CC2)c(C)c1,-7.9,ligprep_chemdiv-stock1_02_400000_split-10_8.sdf:13146,Cc1ccc(NC(=O)C2CCN(C(=O)c3cc(-c4cccnc4)[nH]n3)CC2)c(C)c1,-6.39383,1.59711,0.3234749486316141,0.0529535508155859,False,3.5794400000000026
Cc1ccc(C2=CC(c3ccc(Cl)cc3)n3nc(NC(=O)C(C)C)nc3N2)cc1,1.6886333694889852,HIT106483879.pdbqt,Cc1ccc(C2=CC(c3ccc(Cl)cc3)n3nc(NC(=O)C(C)C)nc3N2)cc1,-8.3,ligprep_chemdiv-stock1_02_400000_split-10_1.sdf:23400,Cc1ccc(C2=C[C@@H](c3ccc(Cl)cc3)n3nc(NC(=O)C(C)C)nc3N2)cc1,-6.45544,0.803267,0.3246735984746334,0.0452818487076963,False,4.890420000000003
CCc1ccc(C2CC(c3c(F)cccc3Cl)n3nc(N)nc3N2)cc1,0.6902051308794427,HIT211347331.pdbqt,CCc1ccc([C@@H]2C[C@H](c3c(F)cccc3Cl)n3nc(N)nc3N2)cc1,-7.7,ligprep_chemdiv-stock1_01_400000_split-10_3.sdf:16052,CCc1ccc([C@@H]2C[C@H](c3c(F)cccc3Cl)n3nc(N)nc3N2)cc1,-7.45754,1.53508,0.324752769265983,0.0528214376428937,False,4.361500000000002
Cc1ccccc1C1CC(c2ccc(F)cc2)Nc2nnnn21,1.829999426229418,HIT211510445.pdbqt,Cc1ccccc1[C@H]1C[C@@H](c2ccc(F)cc2)Nc2nnnn21,-7.7,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:24606,Cc1ccccc1[C@H]1C[C@@H](c2ccc(F)cc2)Nc2nnnn21,-7.1866,0.862461,0.315435057582818,0.0415432946951216,False,3.2669200000000016
COc1ccc(C2CC(=O)Nc3c2c(C)nn3-c2ccc3nncn3n2)cc1O,1.681247979924437,HIT100502405.pdbqt,COc1ccc(C2CC(=O)Nc3c2c(C)nn3-c2ccc3nncn3n2)cc1O,-7.8,ligprep_chemdiv-stock1_03_400000_split-10_2.sdf:12724,COc1ccc([C@@H]2CC(=O)Nc3c2c(C)nn3-c2ccc3nncn3n2)cc1O,-6.52455,0.950029,0.3224696960908488,0.0466051158575211,False,1.80672
CCc1ccccc1-n1c(SCc2cc(=O)n3cc(Br)ccc3n2)nc2[nH]ncc2c1=O,1.639706548059743,HIT103060125.pdbqt,CCc1ccccc1-n1c(SCc2cc(=O)n3cc(Br)ccc3n2)nc2[nH]ncc2c1=O,-8.1,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:4719,CCc1ccccc1-n1c(SCc2cc(=O)n3cc(Br)ccc3n2)nc2[nH]ncc2c1=O,-5.91956,1.30459,0.329754548867207,0.0492385493702764,False,3.733900000000002
O=C(NN=Cc1ccccn1)c1cccc(NC(=O)c2ccccc2)c1,0.73525103797693,HIT211336624.pdbqt,O=C(N/N=C/c1ccccn1)c1cccc(NC(=O)c2ccccc2)c1,-7.7,ligprep_chemdiv-stock1_01_400000_split-10_0.sdf:34759,O=C(N/N=C/c1ccccn1)c1cccc(NC(=O)c2ccccc2)c1,-5.95583,1.08242,0.3246774547046696,0.0499555138467215,False,3.097800000000001
Cc1ccc(-c2c(C)n3c4c(=O)n(C)c(=O)n(C)c4nc3n2-c2ccc(C)c(C)c2)cc1,1.322965161105916,HIT106417509.pdbqt,Cc1ccc(-c2c(C)n3c4c(=O)n(C)c(=O)n(C)c4nc3n2-c2ccc(C)c(C)c2)cc1,-8.2,ligprep_chemdiv-stock1_01_400000_split-10_5.sdf:39651,Cc1ccc(-c2c(C)n3c4c(=O)n(C)c(=O)n(C)c4nc3n2-c2ccc(C)c(C)c2)cc1,-5.88448,0.922468,0.338837683407881,0.0603371220868719,False,3.5762800000000023
Cc1cn2nc(C(=O)N3CCC(NC(=O)c4cccc(F)c4)CC3)cc2c(=O)[nH]1,1.4122018056920895,HIT106473134.pdbqt,Cc1cn2nc(C(=O)N3CCC(NC(=O)c4cccc(F)c4)CC3)cc2c(=O)[nH]1,-8.0,ligprep_chemdiv-stock1_03_400000_split-10_7.sdf:36954,Cc1cn2nc(C(=O)N3CCC(NC(=O)c4cccc(F)c4)CC3)cc2c(=O)[nH]1,-6.01831,1.45144,0.321709101133708,0.0495692518523938,False,1.5047199999999996
CCc1ccc(NC(=O)CSc2nc3c(cnn3-c3ccccc3OC)c(=O)[nH]2)cc1,2.2082926049399028,HIT105440674.pdbqt,CCc1ccc(NC(=O)CSc2nc3c(cnn3-c3ccccc3OC)c(=O)[nH]2)cc1,-7.7,ligprep_chemdiv-stock1_02_400000_split-10_9.sdf:22404,CCc1ccc(NC(=O)CSc2nc3c(cnn3-c3ccccc3OC)c(=O)[nH]2)cc1,-6.04803,1.30989,0.3370004475309526,0.0555421156825622,False,3.4106000000000014
Cc1cnc(C(=O)NC2CC3CCC(C2)N3C(=O)Nc2cccc(C(F)(F)F)c2)cn1,2.2424030061377214,HIT211744826.pdbqt,Cc1cnc(C(=O)NC2C[C@@H]3CC[C@H](C2)N3C(=O)Nc2cccc(C(F)(F)F)c2)cn1,-8.2,ligprep_chemdiv-stock1_04_414266_split-10_0.sdf:25387,Cc1cnc(C(=O)N[C@@H]2C[C@H]3CC[C@@H](C2)N3C(=O)Nc2cccc(C(F)(F)F)c2)cn1,-6.28791,0.945058,0.3115697780868482,0.0413049336687274,False,3.7611200000000022
COc1ccc(-c2nc3sc(CCNS(=O)(=O)c4cc(F)ccc4F)c(C)n3n2)cc1,0.7840623243002406,HIT103510246.pdbqt,COc1ccc(-c2nc3sc(CCNS(=O)(=O)c4cc(F)ccc4F)c(C)n3n2)cc1,-8.1,ligprep_chemdiv-stock1_02_400000_split-10_9.sdf:14738,COc1ccc(-c2nc3sc(CCNS(=O)(=O)c4cc(F)ccc4F)c(C)n3n2)cc1,-6.20407,1.2627,0.3032666529335594,0.0382914073098856,False,3.5740200000000018
O=c1nc2sc(=Cc3cn(-c4ccccc4)nc3-c3cccc([N+](=O)[O-])c3)c(=O)n2nc1-c1ccccc1,0.3663729822261234,HIT103343828.pdbqt,O=c1nc2s/c(=C\c3cn(-c4ccccc4)nc3-c3cccc([N+](=O)[O-])c3)c(=O)n2nc1-c1ccccc1,-9.0,ligprep_chemdiv-stock1_01_400000_split-10_3.sdf:2701,O=c1nc2s/c(=C\c3cn(-c4ccccc4)nc3-c3cccc([N+](=O)[O-])c3)c(=O)n2nc1-c1ccccc1,-6.17038,0.934374,0.3074651616815999,0.0529947104842968,False,3.4868000000000023
COc1ccc(-c2ccc3nnc(CNC(=O)c4cc(Cl)ccc4OC)n3n2)cc1,1.2748084110955653,HIT104902188.pdbqt,COc1ccc(-c2ccc3nnc(CNC(=O)c4cc(Cl)ccc4OC)n3n2)cc1,-7.8,ligprep_chemdiv-stock1_03_400000_split-10_8.sdf:3747,COc1ccc(-c2ccc3nnc(CNC(=O)c4cc(Cl)ccc4OC)n3n2)cc1,-6.14583,1.28901,0.3321107872442922,0.0494885678467141,False,3.391900000000001
COc1ccc(C)cc1NC(=O)NCC(c1cccnc1)c1cn(C)c2ccccc12,1.5026173050660223,HIT101074466.pdbqt,COc1ccc(C)cc1NC(=O)NCC(c1cccnc1)c1cn(C)c2ccccc12,-8.0,ligprep_chemdiv-stock1_02_400000_split-10_8.sdf:23308,COc1ccc(C)cc1NC(=O)NC[C@H](c1cccnc1)c1cn(C)c2ccccc12,-6.08502,1.17074,0.3315561963262938,0.0538574201842134,False,4.843920000000004
Cc1nc2c3c(ncn2n1)Oc1ccc2ccccc2c1C3c1ccco1,0.9551176233555976,HIT102527172.pdbqt,Cc1nc2c3c(ncn2n1)Oc1ccc2ccccc2c1C3c1ccco1,-7.7,ligprep_chemdiv-stock1_04_414266_split-10_8.sdf:41341,Cc1nc2c3c(ncn2n1)Oc1ccc2ccccc2c1[C@@H]3c1ccco1,-6.44217,1.37252,0.3122129564927565,0.0382914073098856,False,4.464820000000003
Cc1cccc(-n2nc(C(=O)Nc3ccccc3C)nc2-c2ccccc2)c1,2.0140326851334143,HIT102583751.pdbqt,Cc1cccc(-n2nc(C(=O)Nc3ccccc3C)nc2-c2ccccc2)c1,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_0.sdf:33225,Cc1cccc(-n2nc(C(=O)Nc3ccccc3C)nc2-c2ccccc2)c1,-6.16856,1.7596,0.3275623760275682,0.04974229853635,False,4.803440000000004
COc1ccc(NC(=O)c2ncoc2-c2ccccc2C(=O)N2CCOCC2)cc1OC,0.8877517718582701,HIT104042221.pdbqt,COc1ccc(NC(=O)c2ncoc2-c2ccccc2C(=O)N2CCOCC2)cc1OC,-7.9,ligprep_chemdiv-stock1_03_400000_split-10_5.sdf:6627,COc1ccc(NC(=O)c2ncoc2-c2ccccc2C(=O)N2CCOCC2)cc1OC,-6.01942,1.36166,0.3212047645140793,0.0431089001274699,False,3.083500000000001
O=C(c1cncc(Br)c1)N1CCCCCC1c1nc(-c2ccccc2)no1,0.8423930944372433,HIT100005077.pdbqt,O=C(c1cncc(Br)c1)N1CCCCCC1c1nc(-c2ccccc2)no1,-7.8,ligprep_chemdiv-stock1_03_400000_split-10_8.sdf:2877,O=C(c1cncc(Br)c1)N1CCCCC[C@@H]1c1nc(-c2ccccc2)no1,-6.21583,0.675564,0.3289557076643805,0.0534367597957628,False,4.651600000000005
COc1cc2c(cc1OC)C1C(C(=O)Nc3cccc(SC)c3)c3ccccc3C(=O)N1CC2,2.404303743045693,HIT102982435.pdbqt,COc1cc2c(cc1OC)C1C(C(=O)Nc3cccc(SC)c3)c3ccccc3C(=O)N1CC2,-8.0,ligprep_chemdiv-stock1_01_400000_split-10_7.sdf:26129,COc1cc2c(cc1OC)[C@@H]1[C@H](C(=O)Nc3cccc(SC)c3)c3ccccc3C(=O)N1CC2,-5.92799,1.47196,0.317970327419699,0.0451011096644793,False,4.901200000000004
O=C1c2[nH]nc(-c3ccccc3O)c2C(c2cccc(Cl)c2)N1Cc1ccncc1,0.5514456627810208,HIT105444969.pdbqt,O=C1c2[nH]nc(-c3ccccc3O)c2C(c2cccc(Cl)c2)N1Cc1ccncc1,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_0.sdf:3019,O=C1c2[nH]nc(-c3ccccc3O)c2[C@H](c2cccc(Cl)c2)N1Cc1ccncc1,-6.5977,1.37989,0.314920928296501,0.038441065448574,False,4.576100000000003
Cc1n[nH]c(-n2ccc3nc4ccn(-n5c(C)nnc5C)c(=O)c4cc3c2=O)n1,0.4649315878484815,HIT103525818.pdbqt,Cc1n[nH]c(-n2ccc3nc4ccn(-n5c(C)nnc5C)c(=O)c4cc3c2=O)n1,-7.7,ligprep_chemdiv-stock1_04_414266_split-10_4.sdf:8238,Cc1n[nH]c(-n2ccc3nc4ccn(-n5c(C)nnc5C)c(=O)c4cc3c2=O)n1,-6.17625,0.709489,0.3444631714233419,0.0647811943546637,False,0.64686
O=C(CC(c1ccc(F)cc1)N1Cc2ccccc2C1=O)Nc1cccnc1,1.86623637828729,HIT102635310.pdbqt,O=C(CC(c1ccc(F)cc1)N1Cc2ccccc2C1=O)Nc1cccnc1,-7.7,ligprep_chemdiv-stock1_02_400000_split-10_3.sdf:16866,O=C(C[C@H](c1ccc(F)cc1)N1Cc2ccccc2C1=O)Nc1cccnc1,-6.18871,0.625501,0.3243750184589552,0.0469415031671936,False,3.9466000000000023
CCOC(=O)N1CCN(C(=O)c2ccc3c(c2)N(Cc2ccccc2F)C(=O)c2ccccc2S3(=O)=O)CC1,1.4828266826467722,HIT211685694.pdbqt,CCOC(=O)N1CCN(C(=O)c2ccc3c(c2)N(Cc2ccccc2F)C(=O)c2ccccc2S3(=O)=O)CC1,-9.0,ligprep_chemdiv-stock1_01_400000_split-10_8.sdf:16880,CCOC(=O)N1CCN(C(=O)c2ccc3c(c2)N(Cc2ccccc2F)C(=O)c2ccccc2S3(=O)=O)CC1,-6.00813,0.590086,0.3116012710187076,0.0382914073098856,False,3.7332000000000023
Cc1ccc(-c2cc(C(=O)N(C)Cc3c(C)nn(C)c3C)c3c(C)nn(C)c3n2)cc1,0.6518327768931679,HIT106239105.pdbqt,Cc1ccc(-c2cc(C(=O)N(C)Cc3c(C)nn(C)c3C)c3c(C)nn(C)c3n2)cc1,-8.3,ligprep_chemdiv-stock1_04_414266_split-10_7.sdf:35662,Cc1ccc(-c2cc(C(=O)N(C)Cc3c(C)nn(C)c3C)c3c(C)nn(C)c3n2)cc1,-6.11885,1.46303,0.2971621928672437,0.0382914073098856,False,3.8746800000000032
O=C1C2C3C=CC(C2C(=O)N1c1cccnc1)C1C(=O)N(c2cccnc2)C(=O)C31,1.794169742620059,HIT104528772.pdbqt,O=C1C2C3C=CC(C2C(=O)N1c1cccnc1)C1C(=O)N(c2cccnc2)C(=O)C31,-7.7,ligprep_chemdiv-stock1_01_400000_split-10_0.sdf:13989,O=C1[C@@H]2[C@H]3C=C[C@@H]([C@@H]2C(=O)N1c1cccnc1)[C@@H]1C(=O)N(c2cccnc2)C(=O)[C@H]31,-6.38883,1.6865,0.3276732473029722,0.0527650683785896,False,1.2037999999999998
CCOc1ccc(-c2cc3n(n2)CCCN(C(=O)Cn2cnc4c2c(=O)n(C)c(=O)n4C)C3)cc1,2.103067898978604,HIT103283209.pdbqt,CCOc1ccc(-c2cc3n(n2)CCCN(C(=O)Cn2cnc4c2c(=O)n(C)c(=O)n4C)C3)cc1,-8.2,ligprep_chemdiv-stock1_03_400000_split-10_6.sdf:37094,CCOc1ccc(-c2cc3n(n2)CCCN(C(=O)Cn2cnc4c2c(=O)n(C)c(=O)n4C)C3)cc1,-6.2463,1.2145,0.3095571742858573,0.042339976739627,False,1.1283999999999996
COC(=O)c1c(C)oc2c1cc(NS(=O)(=O)c1ccc(OC)cc1)c1ccccc12,0.9016739800689232,HIT102501440.pdbqt,COC(=O)c1c(C)oc2c1cc(NS(=O)(=O)c1ccc(OC)cc1)c1ccccc12,-7.9,ligprep_chemdiv-stock1_01_400000_split-10_2.sdf:18100,COC(=O)c1c(C)oc2c1cc(NS(=O)(=O)c1ccc(OC)cc1)c1ccccc12,-5.85126,0.989132,0.3197116412635583,0.0430153650432851,False,4.490420000000003
CCCN(C)C(=O)c1nn(-c2ccc(C)cc2)c(Oc2ccc([N+](=O)[O-])cc2S(=O)(=O)N2CCOCC2)c1C,1.956617170408781,HIT105165989.pdbqt,CCCN(C)C(=O)c1nn(-c2ccc(C)cc2)c(Oc2ccc([N+](=O)[O-])cc2S(=O)(=O)N2CCOCC2)c1C,-7.7,ligprep_chemdiv-stock1_04_414266_split-10_0.sdf:39474,CCCN(C)C(=O)c1nn(-c2ccc(C)cc2)c(Oc2ccc([N+](=O)[O-])cc2S(=O)(=O)N2CCOCC2)c1C,-6.32077,1.7872,0.3175801531234044,0.0423369885852244,False,3.692540000000003
CC(C)Cn1cnnc1C1CN(C(=O)c2ccc3ccccc3n2)CC12CCC2,2.125876447005101,HIT211744438.pdbqt,CC(C)Cn1cnnc1C1CN(C(=O)c2ccc3ccccc3n2)CC12CCC2,-8.0,ligprep_chemdiv-stock1_04_414266_split-10_0.sdf:14063,CC(C)Cn1cnnc1[C@H]1CN(C(=O)c2ccc3ccccc3n2)CC12CCC2,-5.95766,2.36133,0.3018199424193586,0.0404742418880054,False,3.892200000000003
Cc1cccc(C2=NN(C(=O)CN3CCC4(CC3)OCCO4)C(c3ccc(Cl)cc3)C2)c1,2.270100123204922,HIT106079888.pdbqt,Cc1cccc(C2=NN(C(=O)CN3CCC4(CC3)OCCO4)C(c3ccc(Cl)cc3)C2)c1,-8.1,ligprep_chemdiv-stock1_04_414266_split-10_3.sdf:29890,Cc1cccc(C2=NN(C(=O)CN3CCC4(CC3)OCCO4)[C@H](c3ccc(Cl)cc3)C2)c1,-5.90413,1.26069,0.3013615534101396,0.0388969166536709,False,4.165020000000004
COc1ccc(-c2cc(C(F)(F)F)n3nc(C(=O)NCc4cnn(C)c4C)cc3n2)cc1OC,1.7369533472687848,HIT107473055.pdbqt,COc1ccc(-c2cc(C(F)(F)F)n3nc(C(=O)NCc4cnn(C)c4C)cc3n2)cc1OC,-7.7,ligprep_chemdiv-stock1_04_414266_split-10_7.sdf:11081,COc1ccc(-c2cc(C(F)(F)F)n3nc(C(=O)NCc4cnn(C)c4C)cc3n2)cc1OC,-6.58119,1.34938,0.3027949840325776,0.0405544618026743,False,3.4042200000000022
O=C1CC(C(=O)Nc2ccccc2F)c2c(nc(N3CCCC3)[nH]c2=O)N1,1.5740635585313256,HIT106278955.pdbqt,O=C1CC(C(=O)Nc2ccccc2F)c2c(nc(N3CCCC3)[nH]c2=O)N1,-7.8,ligprep_chemdiv-stock1_04_414266_split-10_4.sdf:4803,O=C1C[C@H](C(=O)Nc2ccccc2F)c2c(nc(N3CCCC3)[nH]c2=O)N1,-6.34608,1.47784,0.3270266809148499,0.0463256279132925,False,1.5736999999999997
Cc1ccc(C)c(-c2cc3c(=O)n(Cc4noc(-c5ccccn5)n4)ccn3n2)c1,0.4045605249320967,HIT105067126.pdbqt,Cc1ccc(C)c(-c2cc3c(=O)n(Cc4noc(-c5ccccn5)n4)ccn3n2)c1,-8.5,ligprep_chemdiv-stock1_03_400000_split-10_7.sdf:4294,Cc1ccc(C)c(-c2cc3c(=O)n(Cc4noc(-c5ccccn5)n4)ccn3n2)c1,-6.1226,0.723691,0.3084676683873268,0.0385471693484633,False,3.2731400000000006
COc1ccc(NC(=O)Cn2c3ccc(F)cc3c3ncn(Cc4nc(C)no4)c(=O)c32)cc1,2.17107658384986,HIT105901724.pdbqt,COc1ccc(NC(=O)Cn2c3ccc(F)cc3c3ncn(Cc4nc(C)no4)c(=O)c32)cc1,-7.8,ligprep_chemdiv-stock1_03_400000_split-10_5.sdf:4051,COc1ccc(NC(=O)Cn2c3ccc(F)cc3c3ncn(Cc4nc(C)no4)c(=O)c32)cc1,-6.0483,1.12669,0.3201177216837531,0.0425613685727865,False,2.877320000000001
Cc1ccc(Cl)cc1NC(=O)C1CCCN(c2nnc(N3CCCC3=O)s2)C1,2.4232802205157484,HIT211523003.pdbqt,Cc1ccc(Cl)cc1NC(=O)C1CCCN(c2nnc(N3CCCC3=O)s2)C1,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_2.sdf:12728,Cc1ccc(Cl)cc1NC(=O)[C@@H]1CCCN(c2nnc(N3CCCC3=O)s2)C1,-5.97777,1.29244,0.3161445123964232,0.0424538837341325,False,3.4818200000000017
O=C(Cn1c(=S)[nH]c2ccccc2c1=O)NCCc1ccc(Cl)cc1,0.3487976301524994,HIT101164927.pdbqt,O=C(Cn1c(=S)[nH]c2ccccc2c1=O)NCCc1ccc(Cl)cc1,-7.7,ligprep_chemdiv-stock1_03_400000_split-10_2.sdf:33964,O=C(Cn1c(=S)[nH]c2ccccc2c1=O)NCCc1ccc(Cl)cc1,-5.93788,0.814232,0.310487359650771,0.0383528210638077,False,3.071390000000002
Cc1cc(C(=O)N2CCC3(CCC3n3cc(C(=O)N4CCOCC4)nn3)CC2)nn1C,1.6751535945947986,HIT105070265.pdbqt,Cc1cc(C(=O)N2CCC3(CCC3n3cc(C(=O)N4CCOCC4)nn3)CC2)nn1C,-8.2,ligprep_chemdiv-stock1_03_400000_split-10_9.sdf:25493,Cc1cc(C(=O)N2CCC3(CC[C@H]3n3cc(C(=O)N4CCOCC4)nn3)CC2)nn1C,-7.11251,1.24229,0.2978850737393442,0.041467889118457,False,1.04992
CC(=O)Nc1cccc(C(=O)N2CCC(F)(c3noc(-c4ccccc4)n3)C2)c1,1.650521582346956,HIT107638039.pdbqt,CC(=O)Nc1cccc(C(=O)N2CCC(F)(c3noc(-c4ccccc4)n3)C2)c1,-8.0,ligprep_chemdiv-stock1_04_414266_split-10_0.sdf:1520,CC(=O)Nc1cccc(C(=O)N2CC[C@](F)(c3noc(-c4ccccc4)n3)C2)c1,-6.0035,1.10303,0.3064761460052671,0.0416043447282152,False,3.4059000000000017
Cc1ccc2c(c1)-c1c(cnn1CC(=O)Nc1ccc(F)cc1F)CO2,1.7328397432449525,HIT102615161.pdbqt,Cc1ccc2c(c1)-c1c(cnn1CC(=O)Nc1ccc(F)cc1F)CO2,-7.7,ligprep_chemdiv-stock1_01_400000_split-10_9.sdf:6063,Cc1ccc2c(c1)-c1c(cnn1CC(=O)Nc1ccc(F)cc1F)CO2,-6.73582,1.02545,0.3228758738809885,0.0453600759220867,False,3.6678200000000016
CCOc1cc(C=C(C#N)C(=O)Nc2ccccc2C)ccc1OCc1cc(=O)n2nc(CC)sc2n1,1.910376358986096,HIT104473526.pdbqt,CCOc1cc(/C=C(\C#N)C(=O)Nc2ccccc2C)ccc1OCc1cc(=O)n2nc(CC)sc2n1,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_8.sdf:32909,CCOc1cc(/C=C(\C#N)C(=O)Nc2ccccc2C)ccc1OCc1cc(=O)n2nc(CC)sc2n1,-6.05111,1.56282,0.3180455046006081,0.0393817041567129,False,4.545200000000003
Cc1ccc(-c2c(N3CCCc4ccccc43)c(=O)c2=O)cc1C,0.4364085752862041,HIT106106114.pdbqt,Cc1ccc(-c2c(N3CCCc4ccccc43)c(=O)c2=O)cc1C,-8.0,ligprep_chemdiv-stock1_02_400000_split-10_2.sdf:28527,Cc1ccc(-c2c(N3CCCc4ccccc43)c(=O)c2=O)cc1C,-6.64613,1.33783,0.301181106391359,0.0395510210055891,False,3.6507400000000025
CCOc1ccc(-c2nn(-c3ccccc3)cc2C2NC(=O)NC(C)=C2C(=O)OC)cc1[N+](=O)[O-],1.4754656357522244,HIT100941592.pdbqt,CCOc1ccc(-c2nn(-c3ccccc3)cc2C2NC(=O)NC(C)=C2C(=O)OC)cc1[N+](=O)[O-],-7.8,ligprep_chemdiv-stock1_01_400000_split-10_3.sdf:5019,CCOc1ccc(-c2nn(-c3ccccc3)cc2[C@@H]2NC(=O)NC(C)=C2C(=O)OC)cc1[N+](=O)[O-],-6.28193,1.15325,0.3126365764991938,0.0382914073098856,False,3.647100000000001
COc1cccc(N2CCN(C(=O)CN3C(=O)CCn4nc(-c5cccc(Cl)c5)cc43)CC2)c1,0.9984725294462656,HIT103507202.pdbqt,COc1cccc(N2CCN(C(=O)CN3C(=O)CCn4nc(-c5cccc(Cl)c5)cc43)CC2)c1,-8.0,ligprep_chemdiv-stock1_02_400000_split-10_3.sdf:34175,COc1cccc(N2CCN(C(=O)CN3C(=O)CCn4nc(-c5cccc(Cl)c5)cc43)CC2)c1,-6.91232,1.16535,0.3092633594959992,0.0422501757655471,False,3.297600000000002
CCOC(=O)c1cc(-c2cccc(NC(=O)c3cnn(C)c3Cl)c2)n(-c2ccccc2C)n1,1.4753616489361223,HIT106609882.pdbqt,CCOC(=O)c1cc(-c2cccc(NC(=O)c3cnn(C)c3Cl)c2)n(-c2ccccc2C)n1,-7.7,ligprep_chemdiv-stock1_04_414266_split-10_1.sdf:28103,CCOC(=O)c1cc(-c2cccc(NC(=O)c3cnn(C)c3Cl)c2)n(-c2ccccc2C)n1,-5.88382,0.978123,0.3157422090895678,0.0382914073098856,False,4.663620000000003
CCCN1C(=O)c2c(C(=O)Nc3ccccc3Cl)ncn2CC1(C)C(=O)NCc1ccc(OC)cc1,1.7784376252611294,HIT101477745.pdbqt,CCCN1C(=O)c2c(C(=O)Nc3ccccc3Cl)ncn2CC1(C)C(=O)NCc1ccc(OC)cc1,-7.9,ligprep_chemdiv-stock1_02_400000_split-10_7.sdf:9858,CCCN1C(=O)c2c(C(=O)Nc3ccccc3Cl)ncn2C[C@@]1(C)C(=O)NCc1ccc(OC)cc1,-6.12058,1.28181,0.3158064378248334,0.0400768494908063,False,3.7383000000000015
Cc1cccc(C=NNC(=O)c2cccc(NC(=O)c3ccccc3)c2)n1,0.6774700898140039,HIT211336748.pdbqt,Cc1cccc(/C=N/NC(=O)c2cccc(NC(=O)c3ccccc3)c2)n1,-7.9,ligprep_chemdiv-stock1_01_400000_split-10_0.sdf:35027,Cc1cccc(/C=N/NC(=O)c2cccc(NC(=O)c3ccccc3)c2)n1,-5.86457,0.860915,0.3262742234834947,0.0520098289695062,False,3.406220000000001
Cn1c(=O)c(C(=O)N2CCC(Cc3ccccc3)CC2)nn(-c2ccc(F)cc2)c1=O,1.2635398001058826,HIT107305165.pdbqt,Cn1c(=O)c(C(=O)N2CCC(Cc3ccccc3)CC2)nn(-c2ccc(F)cc2)c1=O,-8.2,ligprep_chemdiv-stock1_02_400000_split-10_8.sdf:18843,Cn1c(=O)c(C(=O)N2CCC(Cc3ccccc3)CC2)nn(-c2ccc(F)cc2)c1=O,-6.0458,1.36081,0.3132452670276943,0.041340026484524,False,2.1652
COc1ccc2oc(-c3noc(CNS(=O)(=O)c4ccccc4)n3)c(C)c2c1,0.5402747987962107,HIT103410113.pdbqt,COc1ccc2oc(-c3noc(CNS(=O)(=O)c4ccccc4)n3)c(C)c2c1,-8.1,ligprep_chemdiv-stock1_03_400000_split-10_5.sdf:12430,COc1ccc2oc(-c3noc(CNS(=O)(=O)c4ccccc4)n3)c(C)c2c1,-6.09696,1.18426,0.3077834330586043,0.0414713566715217,False,3.2783200000000017
